지수명,종가,대비,등락률
코스피 200,240.04,-3.08,-1.27
MSCI AC World Daily TR Net USD,193.69,-1.11,-0.57
코스피 100 동일가중지수,1920.66,-9.21,-0.48
코스피 50,1457.94,-26.81,-1.81
S&P KOREA Dividend Opportunity Index,4184.62,-9.9,-0.24
FnGuide 배당주 지수,10814.7,36.69,0.34
KAP Money Market Index(총수익),110.75,0.01,0.01
Dow Jones U.S Select Dividend Index(시장가격지수),545.07,-0.12,-0.02
KAP Barbell Index(총수익),115.15,0.06,0.05
FnGuide 경기방어주 지수,,,
MSCI EAFE Index,1875.28,-3.22,-0.17
WISE 스마트베타 MOMENTUM INDEX,,,
WISE 스마트베타 QUALITY INDEX,7126.99,-7.65,-0.11
WISE 스마트베타 VALUE INDEX,,,
MSCI EM Index,884.93,-7.02,-0.79
FnGuide 경기주도주 지수,,,
Hang Seng China H,11093.27,-32.57,-0.29
MKF 스타우량,,,
MKF 현대차그룹,,,
사회책임투자지수,,,
S&P WCI Gold Excess Return Index,268.17,1.15,0.43
KTB INDEX(시장가격),10567.53,2.76,0.03
KIS MSB 단기지수(총수익),10668.83,0.52,0
Dow Jones U.S. Real Estate Index,982.08,1.08,0.11
코스피 배당성장 50,3467.51,8.9,0.26
FnGuide-RAFI 코리아 대형 지수,5494.26,-76.7,-1.38
MKF SAMs EW 지수,10459.07,-109.42,-1.04
MKF SAMs SW,7287.72,-162.67,-2.18
Markit iBoxx USD Liquid High Yield Index,,,
MKF F15 VW,,,
코스피 200 선물지수,1157.58,-16.86,-1.44
TOPIX,1673.58,7.73,0.46
CSI 300 Index,3831.85,-35.05,-0.91
스타지수,,,
10년국채선물지수,1254.68,1.43,0.11
코스피 200 가치저변동성,3283.78,-51.48,-1.54
TOPIX100,1091.8,5.95,0.55
MSCI Korea Index,513.75,-7.84,-1.5
MSCI Germany Index,1000.5,-3.96,-0.39
S&P 500 Futures Total Return Index,275.03,-1.88,-0.68
KRX 건설,647.49,-6.73,-1.03
S&P GSCI Gold Index(TR),588.5,2.43,0.41
S&P GSCI North American Copper Index(TR),336.59,-1.07,-0.32
MKF 국고채지수(총수익),167.22,0.05,0.03
KRW Cash 지수(총수익),141.32,0,0
KRW Cash PLUS 지수(총수익),134.04,0.01,0.01
S&P Select Sector Technology Index,,,
S&P Select Sector Financials Index,,,
S&P Biotechnology Select Industry Index,6291.6,-343.57,-5.18
S&P Select Sector Industrial Index,539.59,-2.39,-0.44
S&P Select Sector Energy Index,684.32,11.01,1.64
KRX 반도체,1757.7,-18.65,-1.05
KRX 보험,1711.44,-30.03,-1.72
삼성그룹,5184.55,-123.04,-2.32
WISE 삼성그룹 밸류 인덱스,5684.69,-81.06,-1.41
핵심소비재 지수,,,
KRX 에너지화학,1797.62,0.19,0.01
KRX 운송,800.5,-9.08,-1.12
S&P GSCI Silver Index(TR),517.96,4.38,0.85
KRX 은행,686.41,-1.47,-0.21
KRX 자동차,1547.89,-36.62,-2.31
KRX 기계장비,617.81,-9.36,-1.49
FTSE China A50 Index,10927,-78.33,-0.71
KRX 증권,785.56,25.4,3.34
KRX 철강,1733.69,-22.41,-1.28
S&P GSCI Soybeans Index(TR),4307.23,-45.65,-1.05
KIS 10년 국고채 지수 (총수익),13737.3,15.11,0.11
KRX 100,3858.72,-45.79,-1.17
MKF 웰스 고배당20,7401.32,22.24,0.3
MK 머니마켓 지수(총수익),11676.84,0.54,0
미국달러선물지수,1200.43,-7.92,-0.66
MKF 블루칩,7261.91,-21.29,-0.29
Nifty 50 Index,8588.65,20.7,0.24
MK 통안채지수(총수익),12131.31,0.74,0.01
MKF 5대그룹주,4272.14,-85.82,-1.97
FnGuide-KIS 5대 그룹주장기채플러스지수,,,
KIS 통안채 5개월 지수(총수익),10692.19,0.5,0
S&P Oil & Gas Exploration & Production Select Industry Index(PR),5820.18,250.38,4.5
MKF 수출주 지수,7494.76,-44.13,-0.59
MKF 우량업종대표주 지수,9222.51,-115.72,-1.24
KOBI 크레딧 지수(총수익),12491.09,3.84,0.03
주식국채혼합(주식형)지수,1157.55,-10.26,-0.88
CSI A100,3458.47,-29.81,-0.85
주식국채혼합(채권형)지수,1247.92,-4.53,-0.36
MKF 코스닥 엘리트30,,,
MSCI World,1752.67,-10.08,-0.57
CSI 500 지수,7792.03,-47.31,-0.6
코스피 200 정보기술,1299.59,-19.47,-1.48
코스피 200 건설,324.51,-3.4,-1.04
코스피 200 경기소비재,1707.88,-26.14,-1.51
코스피 200 금융,707.46,-0.64,-0.09
코스피 200 에너지/화학,1027.85,2.65,0.26
코스피 200 중공업,286.77,-4.56,-1.57
코스피 200 철강/소재,889.77,-9.04,-1.01
MKF LG그룹+ FW,5822.85,-40.68,-0.69
S&P 500,2083.56,-16.28,-0.78
S&P 500 Futures Index(ER),185.48,-1.27,-0.68
MSCI US REIT Index,1079.48,1.58,0.15
FnGuide Contrarian Index,,,
MKF 순수가치,15271.29,-72.69,-0.47
코스피 200 경기방어소비재,1504.3,-2.73,-0.18
S&P GSCI Cash Copper Index,154.4,-0.21,-0.14
녹색산업지수,,,
S&P GSCI Industrial Metals Select Index(TR),141.4,0,0
S&P GSCI Precious Metals Index(TR),1341.52,6.17,0.46
NASDAQ 100,4602.24,34.77,0.76
NASDAQ Biotechnology 지수(시장가격지수),3887.75,-159.74,-3.95
S&P GSCI Agriculture Enhanced Index(ER),81.58,-0.37,-0.45
Markit iBoxx USD Liquid High Yield 0-5 year 지수,90.65,-0.23,-0.25
BNY Latin America 35 ADR,2297.29,-9.01,-0.39
FnGuide Low Vol 지수,12793.15,-47.99,-0.37
FnGuide 모멘텀 지수,24662.6,407.9,1.68
MKF 중형 가치,9045.75,20.9,0.23
KRX 방송통신,1010.26,-14.93,-1.46
FnGuide 베타플러스 지수,,,
MKF SAMs FW,6372.22,-153.86,-2.36
FnGuide 생활필수품 지수,,,
FnGuide 소프트웨어 지수,3753.54,3.32,0.09
S&P GSCI Crude Oil Enhanced Index (ER),497.09,1.04,0.21
S&P GSCI Crude Oil Index (Excess Return),215.55,-2.36,-1.08
KIS MSB 6M(총수익),11012.31,0.54,0
EURO STOXX 50 Index,3668.47,-8.28,-0.23
FnGuide 자동차 지수,,,
FnGuide 중국내수테마 지수,5466.11,36.48,0.67
FnGuide 증권 지수,2484.28,83.16,3.46
Hang Seng China (Hong Kong-listed) 25 Index,8779.57,-57.57,-0.65
코스피 200 커버드콜 5% OTM,297.03,-3.81,-1.27
코스닥 프리미어,,,
코스피 고배당 50,2481.3,7.19,0.29
KRX 헬스케어,2926.62,56.13,1.96
MKF 현대차그룹+ FW,15852.27,-377.61,-2.33
FnGuide 화학 지수,,,
MKF 중소형 가치,8200.33,53.75,0.66
FnGuide-RAFI 코리아200 지수,5897.04,-65.14,-1.09
코스피 100,1767.57,-27.37,-1.52
코스피 200 고배당지수,2558.43,-3.58,-0.14
S&P Korea 저변동성 지수,9141.64,-60.49,-0.66
